@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Bent-Beak-Riffraff,Blue-collared-Zipper,Bombadil,Broad-winged-Jojo,Canadian-Cootamum,Carries-Champagne-Pipit,Darkwing-Sparrow,Eastern-Corn-Skeet,Green-Tipped-Scarlet-Pipit,Lesser-Birchbeere,Orange-Pine-Plover,Ordinary-Snape,Pinkfinch,Purple-Tooting-Tout,Qax,Queenscoat,Rose-Crested-Blue-Pipit,Scrawny-Jay,Vermillion-Trillian}

@DATA
0.209717,0.006554,2.866408,0.257992,0.160993,0.685673,0.008627,0.233333,-39.514508,-1.740218,1.173969,-0.854187,0.579015,-0.365646,0.215555,-0.116937,0.073429,-0.050610,0.060806,-0.054805,0.062286,0.001849,0.001815,0.001242,0.001901,0.000851,0.000723,0.000956,0.001040,0.001114,0.001107,0.001831,0.003010,0.002634,0.052694,0.015173,0.389032,0.061234,0.049254,0.479393,0.004618,0.072917,4.806127,0.704471,0.409317,0.313625,0.240089,0.236539,0.226825,0.214938,0.184296,0.156029,0.137052,0.128229,0.120820,0.003195,0.002933,0.001872,0.003956,0.001606,0.001240,0.001900,0.001964,0.002442,0.002125,0.002904,0.004888,0.002155,Darkwing-Sparrow
0.208276,0.002597,3.054807,0.250619,0.171989,1.575597,0.002534,0.285425,-31.825849,-1.522259,0.619493,1.011960,0.836023,-0.334788,0.238460,0.251217,0.243469,-0.095587,0.126093,0.088376,0.060891,0.002333,0.002279,0.005774,0.002400,0.002436,0.001434,0.005449,0.001823,0.001905,0.001794,0.003383,0.001903,0.002746,0.027021,0.006262,0.361364,0.030237,0.023589,0.620763,0.002215,0.079977,1.015765,0.452933,0.464574,0.523778,0.281220,0.236990,0.227918,0.184272,0.157701,0.166116,0.158197,0.146569,0.166173,0.002620,0.002061,0.004773,0.002254,0.001907,0.001157,0.005459,0.002034,0.002080,0.001588,0.002650,0.001666,0.001745,Darkwing-Sparrow
0.187109,0.003827,3.053207,0.216351,0.138519,1.281405,0.003682,0.251712,-33.223577,0.458864,-0.014690,-0.305010,0.283959,-0.375388,0.195267,-0.206545,-0.202226,-0.249901,-0.141728,-0.075484,0.004566,0.003912,0.003398,0.004211,0.003872,0.003678,0.003873,0.004013,0.001844,0.002655,0.003163,0.003108,0.002644,0.003497,0.031676,0.009386,0.303278,0.024343,0.020138,0.510899,0.002399,0.054267,0.986322,0.599290,0.482800,0.318708,0.267155,0.226766,0.226875,0.223873,0.217549,0.176726,0.200280,0.171591,0.156228,0.003591,0.003744,0.004123,0.004038,0.003482,0.004807,0.004446,0.002127,0.003765,0.003794,0.003376,0.003089,0.002699,Darkwing-Sparrow
0.176505,0.002843,3.016373,0.204404,0.125382,0.870384,0.004847,0.211540,-32.969762,0.424187,0.111349,-0.316768,0.381367,-0.512268,0.099710,-0.338021,0.015022,-0.368190,0.053752,-0.241181,-0.040368,0.002707,0.002978,0.004148,0.003133,0.002190,0.001842,0.001596,0.000861,0.000979,0.001539,0.002007,0.001531,0.002334,0.020995,0.007474,0.289718,0.022017,0.018236,0.438507,0.002689,0.035492,0.581558,0.380507,0.291886,0.245094,0.211272,0.203927,0.182499,0.192304,0.169889,0.166646,0.163143,0.162197,0.153501,0.002813,0.003452,0.004094,0.003077,0.002365,0.002281,0.001687,0.001102,0.001316,0.001805,0.002203,0.001825,0.001351,Darkwing-Sparrow
0.157940,0.001114,3.055433,0.239923,0.228834,1.246897,0.003568,0.219677,-31.775551,-0.347177,-0.860692,-0.666292,-0.521719,-0.267486,0.014288,-0.234775,-0.141859,-0.111789,0.020258,0.006891,-0.050224,0.005294,0.004337,0.004773,0.005740,0.006855,0.007127,0.006811,0.004730,0.004882,0.005701,0.006270,0.005379,0.005590,0.031341,0.002210,0.271842,0.024108,0.032836,0.354196,0.002210,0.055508,0.817404,0.767034,0.511901,0.320203,0.273609,0.251110,0.238773,0.227006,0.216737,0.196619,0.188613,0.173235,0.166039,0.004938,0.004668,0.004802,0.005903,0.007345,0.007201,0.007105,0.005191,0.004914,0.005598,0.006372,0.005403,0.004403,Darkwing-Sparrow
0.159737,0.009320,2.925992,0.188587,0.117054,0.689311,0.005323,0.197582,-31.038304,-2.127737,-0.599492,-1.274620,0.719979,-0.394439,0.217120,-0.061157,0.146964,-0.056876,0.016376,-0.025938,0.053361,0.002618,0.002566,0.001790,0.001615,0.000948,0.001013,0.000990,0.001339,0.002120,0.002580,0.002120,0.003203,0.002301,0.022521,0.011473,0.277031,0.018946,0.022726,0.401902,0.002185,0.037081,0.824886,0.621138,0.727509,0.383596,0.326904,0.241315,0.228671,0.223054,0.187740,0.166660,0.162517,0.151434,0.142106,0.002999,0.002568,0.002140,0.002180,0.001113,0.001279,0.001263,0.001708,0.002529,0.003410,0.002232,0.003859,0.001386,Darkwing-Sparrow
0.178318,0.004383,3.069111,0.247778,0.181576,1.441175,0.003105,0.249216,-35.332543,-3.687572,0.789989,0.637924,-0.708396,0.164375,0.171290,-0.178575,0.084188,-0.010199,-0.013316,0.037400,-0.037401,0.003111,0.002878,0.003048,0.002299,0.001849,0.001912,0.001712,0.001910,0.002045,0.002612,0.003484,0.003009,0.002627,0.021039,0.011978,0.261901,0.023411,0.030040,0.404444,0.001735,0.035641,2.089230,0.907417,0.353938,0.462308,0.319331,0.208859,0.183315,0.196958,0.185172,0.148084,0.127263,0.115342,0.099009,0.003675,0.002720,0.003074,0.002574,0.001829,0.002016,0.001659,0.001989,0.002224,0.002768,0.003526,0.002838,0.001477,Darkwing-Sparrow
0.164887,0.006685,2.874057,0.195243,0.121978,0.550362,0.007583,0.196578,-34.341585,-3.137968,0.891747,0.086806,0.033348,-0.438972,0.526188,-0.280398,0.052383,0.086435,-0.069253,-0.010290,0.137007,0.002204,0.001605,0.001016,0.001499,0.000873,0.001228,0.000916,0.001031,0.002212,0.003415,0.003856,0.003269,0.002755,0.033985,0.010526,0.353094,0.032309,0.029111,0.362582,0.003767,0.045621,2.301199,1.089105,0.404452,0.551828,0.327206,0.240768,0.255139,0.241755,0.207139,0.184540,0.166418,0.166643,0.152490,0.002686,0.002133,0.001382,0.002324,0.001255,0.001791,0.001464,0.001409,0.003081,0.003741,0.004503,0.003520,0.001452,Darkwing-Sparrow
0.196196,0.003076,3.144761,0.267868,0.200607,0.984238,0.003478,0.245141,-32.697863,-3.330723,0.595580,-0.124735,0.489369,-0.462496,0.197319,-0.109740,0.101927,-0.049055,0.009597,0.008249,-0.000538,0.002354,0.001326,0.001448,0.001975,0.001703,0.000981,0.000990,0.001101,0.001168,0.001518,0.002373,0.002575,0.002063,0.022436,0.002210,0.126422,0.025278,0.021947,0.326029,0.001156,0.039877,1.151897,0.971532,0.424199,0.276078,0.196361,0.172677,0.162664,0.151618,0.146033,0.132644,0.128757,0.115883,0.107177,0.002914,0.001658,0.001853,0.002311,0.002195,0.001174,0.001134,0.001283,0.001411,0.001853,0.003045,0.003212,0.001296,Darkwing-Sparrow
0.178739,0.013311,3.073584,0.215476,0.124577,0.777563,0.005181,0.224061,-32.945119,-2.706858,1.711822,-1.088518,0.551901,-0.202304,0.003155,0.069034,-0.050642,0.010571,0.033108,-0.043252,0.042585,0.002051,0.001978,0.001604,0.001369,0.001271,0.001158,0.001296,0.001786,0.001688,0.002068,0.001838,0.002064,0.002267,0.021749,0.010675,0.205451,0.022410,0.023652,0.329467,0.002175,0.036973,2.115064,0.864739,0.395876,0.249721,0.231604,0.265148,0.266476,0.223835,0.175074,0.143438,0.131478,0.124844,0.116297,0.002748,0.002645,0.002191,0.001671,0.001684,0.001583,0.001702,0.002943,0.002176,0.002721,0.002418,0.002579,0.001347,Darkwing-Sparrow
0.139169,0.002308,3.111666,0.161764,0.114475,0.762768,0.004418,0.177452,-29.904911,-0.048712,1.192644,-0.453764,0.492218,-0.187852,0.191166,0.043859,-0.016837,-0.027957,0.055547,-0.008999,0.088712,0.005170,0.002460,0.014686,0.003767,0.006784,0.002623,0.013975,0.001256,0.002109,0.004666,0.010337,0.002618,0.006823,0.017691,0.002096,0.158266,0.017105,0.020653,0.282255,0.002929,0.027287,0.922415,0.639892,0.454414,0.345176,0.284445,0.241530,0.230844,0.227369,0.198200,0.201311,0.178807,0.169180,0.155768,0.004854,0.002462,0.011470,0.003833,0.006489,0.002745,0.012373,0.001269,0.002167,0.004637,0.009037,0.002590,0.004237,Darkwing-Sparrow
0.130518,0.001320,3.095669,0.155668,0.132678,1.122964,0.004282,0.190019,-27.926707,0.371494,0.059833,0.142524,0.241939,-0.171206,0.142148,-0.249666,-0.033995,-0.076107,-0.032709,-0.057698,-0.031439,0.006299,0.003411,0.014303,0.006469,0.006621,0.004688,0.015126,0.004047,0.004273,0.005072,0.008234,0.003860,0.006420,0.025374,0.001576,0.212412,0.017114,0.017419,0.302465,0.004739,0.038606,0.585394,0.355568,0.296453,0.251489,0.228884,0.209038,0.198900,0.194392,0.189260,0.182304,0.173045,0.154761,0.153695,0.004619,0.002724,0.012287,0.005417,0.004781,0.003583,0.012861,0.004119,0.003655,0.003690,0.006203,0.003200,0.004633,Darkwing-Sparrow
0.112657,0.000667,3.150002,0.150560,0.139568,0.970532,0.005207,0.164916,-28.949288,0.633384,-0.319133,-0.083813,0.141045,-0.082725,0.109710,-0.199998,-0.121908,-0.032944,-0.010302,-0.056939,-0.018327,0.006294,0.003895,0.011132,0.007228,0.010252,0.006940,0.013010,0.005873,0.007460,0.007556,0.008322,0.004268,0.006154,0.028799,0.001029,0.180377,0.015155,0.019203,0.320163,0.007380,0.038820,0.571247,0.384126,0.353047,0.295961,0.238510,0.234764,0.211714,0.210463,0.190657,0.191123,0.180719,0.160145,0.158603,0.004291,0.002848,0.008258,0.005625,0.009332,0.005083,0.009988,0.007110,0.007561,0.005956,0.005428,0.003242,0.004452,Darkwing-Sparrow
0.089784,0.001379,3.202372,0.138655,0.145795,0.790953,0.003993,0.132121,-28.020914,0.542032,-0.453032,0.134641,0.008531,-0.077958,-0.008668,-0.090359,-0.092388,0.036306,-0.045593,-0.085162,-0.026730,0.008767,0.006352,0.013078,0.008419,0.008907,0.009291,0.014459,0.005097,0.007040,0.008638,0.010384,0.006579,0.006393,0.021472,0.002677,0.142146,0.012418,0.017477,0.258614,0.005497,0.033474,0.555148,0.417656,0.355876,0.276362,0.228504,0.206913,0.202538,0.195121,0.185220,0.172736,0.174520,0.157955,0.144455,0.006636,0.005772,0.008658,0.005682,0.006005,0.006563,0.008803,0.004568,0.005159,0.005359,0.005981,0.005722,0.003572,Darkwing-Sparrow
0.130853,0.006670,3.071540,0.176218,0.155121,0.925459,0.004392,0.184507,-27.054862,2.211178,-0.247579,-0.084484,0.766965,-0.283140,0.102710,-0.212397,0.073229,-0.128986,0.121698,-0.034320,0.151110,0.009269,0.003230,0.036616,0.009341,0.013839,0.008430,0.028795,0.002675,0.004706,0.007797,0.015020,0.004147,0.012541,0.045730,0.009538,0.193434,0.020975,0.028342,0.345530,0.002105,0.068439,0.319034,0.356446,0.302718,0.251027,0.228662,0.209086,0.184249,0.178836,0.158851,0.157966,0.156494,0.149919,0.136934,0.008121,0.002904,0.028336,0.009444,0.011228,0.008030,0.021899,0.002515,0.004202,0.006252,0.011779,0.003440,0.008174,Darkwing-Sparrow
0.259677,0.001915,3.037980,0.335669,0.252955,2.074711,0.001674,0.484170,-31.958492,-1.740704,-0.451215,-0.149594,0.075286,0.032335,0.068639,0.027576,-0.043954,-0.022299,-0.014501,0.041081,0.003996,0.003368,0.002728,0.004113,0.003364,0.003827,0.002946,0.004288,0.002627,0.002787,0.003152,0.003757,0.002612,0.002469,0.042390,0.003506,0.332404,0.041741,0.033357,0.531937,0.001158,0.151816,0.788993,0.720366,0.599969,0.360044,0.302527,0.256735,0.228665,0.209268,0.190880,0.180929,0.171772,0.159551,0.158367,0.002971,0.002002,0.004025,0.003042,0.003644,0.002495,0.003780,0.002136,0.002302,0.002702,0.003513,0.002066,0.001603,Darkwing-Sparrow
0.182500,0.007163,3.022066,0.202534,0.113872,0.914126,0.003918,0.220842,-32.410779,-1.372361,0.425935,-0.777825,-0.434835,-0.308768,0.144387,-0.250143,0.039330,-0.126443,0.157907,0.016028,0.040898,0.001408,0.001397,0.001830,0.001871,0.001666,0.001774,0.001552,0.001252,0.001470,0.000860,0.001187,0.001684,0.001652,0.019270,0.011093,0.289144,0.025596,0.016669,0.243161,0.001520,0.021012,0.743640,0.317957,0.228364,0.255865,0.272741,0.187515,0.173075,0.169495,0.157949,0.158558,0.147777,0.136377,0.139451,0.001575,0.001548,0.001972,0.001986,0.001697,0.001776,0.001635,0.001467,0.002298,0.000895,0.001516,0.002072,0.001008,Darkwing-Sparrow
0.130215,0.005935,2.966303,0.162534,0.125838,0.662490,0.006251,0.170239,-29.837666,0.029188,0.171343,-1.047385,-0.218056,-0.524796,0.088246,-0.244103,0.025590,-0.090055,0.092345,0.036025,0.057684,0.004032,0.003594,0.006180,0.006372,0.004293,0.003816,0.004147,0.002416,0.004275,0.006475,0.005493,0.005411,0.004241,0.034821,0.008223,0.281630,0.024574,0.024752,0.412516,0.003215,0.039528,0.749558,0.763863,0.578743,0.394178,0.334471,0.268838,0.245068,0.223976,0.213023,0.189622,0.180946,0.167680,0.156998,0.004257,0.003862,0.006517,0.007163,0.004972,0.004715,0.004980,0.003479,0.005240,0.007450,0.005962,0.005719,0.003004,Darkwing-Sparrow
0.096570,0.002054,3.099945,0.150770,0.155066,0.851962,0.003207,0.156301,-32.726681,1.196810,-0.312044,-0.409520,-0.694950,-0.376417,0.076308,0.053677,0.165810,-0.208883,-0.005774,-0.049961,-0.017104,0.008354,0.005611,0.011242,0.045997,0.006952,0.006987,0.006193,0.002116,0.004861,0.008849,0.016329,0.011237,0.013291,0.039166,0.005736,0.242299,0.026009,0.020214,0.326632,0.001512,0.056453,0.664900,0.429609,0.337898,0.238807,0.236733,0.187386,0.173240,0.158058,0.152202,0.145481,0.140019,0.145682,0.134011,0.005896,0.004675,0.008177,0.022971,0.004380,0.004954,0.005037,0.001807,0.004266,0.006608,0.012839,0.009698,0.006135,Darkwing-Sparrow
0.115219,0.003363,3.088176,0.155115,0.149103,0.935609,0.003300,0.176022,-31.047025,0.757934,-0.621766,-0.338650,-0.396780,-0.425242,-0.030105,-0.220739,0.052648,-0.176671,0.006739,0.026375,-0.028347,0.010186,0.006334,0.007710,0.010862,0.006601,0.007442,0.011101,0.003769,0.006574,0.008632,0.007675,0.006738,0.005069,0.037190,0.008410,0.318748,0.025783,0.022794,0.324106,0.001890,0.040747,0.469806,0.451120,0.398532,0.305547,0.269200,0.205514,0.191490,0.162154,0.155001,0.144146,0.142139,0.136087,0.137334,0.006756,0.004950,0.005156,0.007492,0.004470,0.005401,0.008234,0.003250,0.005350,0.006378,0.005960,0.005853,0.002286,Darkwing-Sparrow
0.135148,0.006435,3.188349,0.163606,0.144909,1.109227,0.003906,0.179120,-25.991065,-0.046974,0.492706,-0.006430,0.254919,0.156634,0.000462,0.141080,-0.017558,0.175654,-0.037893,0.043933,0.037392,0.004350,0.002800,0.007584,0.004029,0.007237,0.004502,0.010570,0.003416,0.004359,0.004661,0.005919,0.002946,0.004417,0.026931,0.006129,0.124038,0.014336,0.015346,0.240192,0.002125,0.038040,0.265698,0.257479,0.211951,0.243386,0.230872,0.199795,0.200275,0.196662,0.184898,0.182952,0.178800,0.176099,0.169767,0.003362,0.003075,0.005153,0.002724,0.005065,0.004064,0.007197,0.003030,0.003788,0.003530,0.004366,0.002619,0.002269,Eastern-Corn-Skeet
0.180151,0.009902,3.125971,0.219219,0.158422,1.025240,0.004654,0.214603,-28.159317,-0.249893,0.834864,-0.926878,0.021941,-0.286094,-0.201240,0.046629,-0.083525,-0.000978,-0.055628,-0.075272,-0.049926,0.001499,0.001649,0.001704,0.002295,0.003057,0.002680,0.002854,0.002105,0.001412,0.003368,0.003198,0.002481,0.002775,0.020880,0.014587,0.152540,0.011880,0.018735,0.358004,0.003038,0.033011,0.255344,0.250271,0.223822,0.222298,0.217802,0.218445,0.199749,0.191375,0.193661,0.180693,0.176973,0.176311,0.159550,0.001422,0.001717,0.001815,0.002223,0.003608,0.002970,0.003577,0.003328,0.001371,0.003949,0.003236,0.002866,0.001977,Eastern-Corn-Skeet
0.183613,0.008535,3.114349,0.219246,0.144725,1.079036,0.005389,0.228597,-30.834567,0.155240,0.917147,-1.180717,-0.072215,-0.401554,-0.141143,0.027467,-0.137255,0.026411,0.011486,-0.036841,-0.010873,0.002593,0.001997,0.002221,0.002653,0.004384,0.003903,0.002387,0.001101,0.002471,0.002167,0.003588,0.003065,0.003077,0.030164,0.013331,0.218530,0.020039,0.023519,0.432155,0.004032,0.049387,0.533771,0.345760,0.257766,0.284351,0.241192,0.224147,0.218504,0.212027,0.200067,0.181613,0.171393,0.167150,0.158268,0.002730,0.002461,0.002456,0.002679,0.004138,0.004571,0.002901,0.001389,0.003161,0.002839,0.004560,0.004190,0.002053,Eastern-Corn-Skeet
0.157400,0.011236,3.132442,0.195132,0.131381,1.100784,0.004718,0.201868,-29.850381,-1.650274,1.255805,0.445995,0.105484,0.137033,0.043009,0.045099,0.034281,0.120068,-0.102057,0.147081,-0.036001,0.001523,0.001557,0.002868,0.002249,0.002917,0.003465,0.005219,0.003699,0.002667,0.002434,0.002507,0.001668,0.003498,0.024014,0.018745,0.172702,0.015846,0.016971,0.348580,0.003023,0.037652,0.527996,0.410331,0.284407,0.287257,0.239076,0.211374,0.218762,0.209907,0.190318,0.186105,0.179382,0.172504,0.169292,0.001791,0.002127,0.002785,0.002850,0.003123,0.004818,0.004905,0.004567,0.003686,0.003645,0.003114,0.002215,0.002496,Eastern-Corn-Skeet
0.081352,0.023207,3.159804,0.144163,0.168258,0.656124,0.002950,0.110372,-22.589884,0.026968,-1.263366,0.395035,0.197800,-0.179901,-0.226984,-0.044041,-0.124371,-0.141158,-0.236239,-0.048997,-0.117822,0.012966,0.013861,0.012422,0.010162,0.006329,0.006315,0.007206,0.004129,0.005905,0.007184,0.008965,0.007053,0.006584,0.015601,0.009630,0.191328,0.006473,0.012432,0.227359,0.000570,0.026880,0.366357,0.259697,0.220346,0.190405,0.173616,0.195568,0.160319,0.172163,0.170816,0.182813,0.169657,0.130891,0.155697,0.010914,0.009661,0.007977,0.007116,0.003923,0.004108,0.003598,0.002471,0.003591,0.004937,0.005794,0.004931,0.002494,Eastern-Corn-Skeet
0.197383,0.007780,3.202862,0.248981,0.189775,1.653128,0.002167,0.301659,-26.721283,-0.257577,-0.022125,-0.155610,0.081311,-0.038001,0.063229,0.011825,0.107299,0.072599,0.085445,0.110889,0.052250,0.003062,0.002443,0.010154,0.002673,0.003955,0.002617,0.033147,0.002274,0.002698,0.002814,0.008817,0.002785,0.009758,0.029866,0.007527,0.122066,0.017983,0.015157,0.422771,0.001336,0.079485,0.381251,0.351571,0.280061,0.254928,0.269047,0.250708,0.217382,0.191957,0.181483,0.163373,0.171569,0.157475,0.157625,0.002181,0.001802,0.009288,0.002049,0.002927,0.002129,0.027047,0.001961,0.002206,0.002203,0.008274,0.002238,0.007164,Eastern-Corn-Skeet
0.092796,0.016631,3.216508,0.143320,0.159814,0.729527,0.002858,0.127097,-23.141877,0.718962,-0.887145,0.126783,-0.071080,0.145785,0.006781,0.083324,-0.037245,0.056327,-0.037417,-0.013358,-0.053919,0.008308,0.007182,0.015061,0.009193,0.008938,0.008211,0.020208,0.008147,0.006692,0.011541,0.009756,0.006208,0.006978,0.027415,0.012411,0.085085,0.014871,0.013194,0.234846,0.001111,0.034028,0.248607,0.169125,0.157834,0.144057,0.148640,0.141712,0.145463,0.130033,0.137674,0.134463,0.153507,0.122115,0.117675,0.005094,0.005080,0.008042,0.005411,0.004144,0.005812,0.011982,0.006492,0.004575,0.005302,0.004971,0.003857,0.003321,Eastern-Corn-Skeet
0.124549,0.007054,3.202202,0.173486,0.163630,0.992857,0.003156,0.170227,-25.286633,-0.140919,-1.244840,-0.171009,-0.220452,-0.027006,-0.140878,-0.064202,-0.162527,-0.064704,-0.099502,-0.045196,-0.120557,0.006610,0.005993,0.006877,0.007004,0.005923,0.006796,0.008407,0.007796,0.006741,0.006397,0.006278,0.006191,0.004825,0.037732,0.007541,0.135548,0.016238,0.017831,0.298692,0.002158,0.050617,0.286994,0.198862,0.179837,0.172484,0.160686,0.159948,0.153875,0.143205,0.163898,0.142500,0.144734,0.138802,0.144285,0.005046,0.004864,0.004965,0.005748,0.004068,0.004386,0.006097,0.008301,0.005584,0.005436,0.005071,0.004464,0.003136,Eastern-Corn-Skeet
0.128929,0.008116,3.216062,0.168391,0.146560,1.169594,0.002984,0.186863,-25.724228,-0.699595,-1.315883,-0.443017,-0.409068,-0.225119,-0.285609,-0.150796,-0.119392,0.011385,-0.080065,-0.020416,-0.036839,0.005544,0.005192,0.005500,0.005456,0.004825,0.005780,0.006263,0.005117,0.005535,0.005912,0.005857,0.006016,0.003405,0.030179,0.010672,0.110734,0.014362,0.015123,0.226140,0.002134,0.030668,0.215884,0.209349,0.181346,0.177455,0.170920,0.158627,0.159651,0.151299,0.146995,0.141942,0.138119,0.141642,0.134379,0.004133,0.003754,0.003649,0.003632,0.003022,0.003546,0.004073,0.003710,0.004161,0.004733,0.004763,0.004567,0.001444,Eastern-Corn-Skeet
0.442798,0.010683,3.161031,0.462363,0.226573,2.382171,0.002876,0.672981,-35.136024,-2.702165,0.219272,0.125918,0.181993,-0.145283,0.045525,-0.038857,-0.003128,0.064728,-0.056676,0.005971,0.027016,0.000608,0.001304,0.001639,0.002160,0.001355,0.001125,0.000814,0.000489,0.000445,0.000362,0.000407,0.000530,0.001289,0.106759,0.020630,0.227917,0.072844,0.018629,0.808828,0.003841,0.202021,1.865983,1.151078,0.389607,0.256868,0.153649,0.139434,0.125352,0.144707,0.170374,0.167378,0.126268,0.095229,0.090890,0.000650,0.001407,0.001960,0.004178,0.001865,0.001204,0.001314,0.000505,0.000437,0.000330,0.000373,0.000580,0.001398,Eastern-Corn-Skeet
0.370660,0.004735,3.119702,0.393673,0.208097,2.071687,0.005626,0.569651,-38.262109,-2.712477,0.426608,-0.017347,0.041284,-0.018892,0.028027,-0.011347,0.038780,-0.024609,0.007044,-0.012060,0.033358,0.000844,0.000836,0.001320,0.001645,0.002404,0.001287,0.000880,0.000839,0.000825,0.000936,0.000684,0.000857,0.001573,0.098193,0.010831,0.351686,0.076324,0.040688,1.000077,0.007704,0.213723,2.456392,1.173117,0.331554,0.227202,0.167637,0.152424,0.143571,0.148676,0.142721,0.135830,0.126887,0.119054,0.113114,0.001061,0.000899,0.001866,0.002262,0.004493,0.001955,0.001090,0.000993,0.001082,0.001622,0.000848,0.001075,0.001763,Eastern-Corn-Skeet
0.170584,0.011183,3.127060,0.223894,0.171281,1.408312,0.004251,0.262044,-32.754050,0.418082,-0.387073,-0.049798,-0.096158,-0.576522,-0.149209,0.004499,0.158101,-0.002990,-0.078786,0.177312,0.133876,0.005702,0.006378,0.008758,0.006173,0.005291,0.006253,0.004688,0.002016,0.005394,0.003936,0.004996,0.005179,0.003873,0.014641,0.022850,0.295953,0.011233,0.029309,0.406017,0.005654,0.043833,0.867816,0.429771,0.377743,0.228000,0.200877,0.191727,0.185138,0.169465,0.146539,0.158693,0.170309,0.163826,0.137951,0.004500,0.005608,0.005516,0.004799,0.004091,0.004422,0.003674,0.001820,0.004943,0.003330,0.003971,0.004631,0.001775,Eastern-Corn-Skeet
0.314087,0.001383,3.231389,0.367267,0.209514,2.375329,0.001273,0.506428,-39.227509,-1.532418,0.386262,-0.458592,-0.253832,-1.000024,-0.097204,-0.139433,-0.176702,-0.211982,-0.043263,0.014071,-0.021288,0.001269,0.001236,0.001641,0.001029,0.001414,0.001061,0.001265,0.000988,0.000788,0.001209,0.001592,0.001066,0.000998,0.030673,0.003401,0.123993,0.024386,0.016885,0.306280,0.000781,0.069401,0.943483,0.319641,0.222982,0.220944,0.248139,0.236681,0.209340,0.171006,0.188376,0.148669,0.155558,0.146655,0.142074,0.000884,0.001206,0.001193,0.000758,0.002150,0.000762,0.001199,0.000657,0.000558,0.000821,0.001239,0.000789,0.000902,Eastern-Corn-Skeet
0.243534,0.000047,3.133589,0.251645,0.138616,1.899278,0.002222,0.358797,-37.614030,-2.276301,-0.199852,-0.242317,-0.047851,-0.019168,0.010881,-0.081004,-0.017645,-0.049109,-0.034931,-0.007970,-0.001634,0.001617,0.001803,0.002062,0.001734,0.001722,0.002297,0.002168,0.001557,0.001587,0.001783,0.001701,0.001509,0.001592,0.032869,0.000112,0.271756,0.029046,0.014369,0.342542,0.001024,0.074724,1.312333,0.480537,0.419322,0.265129,0.247578,0.233211,0.214819,0.215871,0.196742,0.184435,0.183034,0.173381,0.179166,0.001309,0.001699,0.001979,0.001441,0.001332,0.002310,0.002125,0.001293,0.001343,0.001980,0.001968,0.001466,0.001180,Eastern-Corn-Skeet
